id,title,score_final,Drama,Comedy,Horror,Romance
245984,Beware of Mr. Baker,0.03,0,1,0,1
190407,"Batman: The Dark Knight Returns, Part 2",0.0,0,1,0,0
83098,Alphabet City,0.0,0,1,0,0
185147,Beyond the Hills,3.83,1,0,0,0
129609,Pokémon the Movie Black: Victini and Reshiram,4.97,1,0,0,0
288111,Pokémon the Movie White: Victini and Zekrom,0.0,0,0,0,0
217724,Cleanflix,0.0,0,0,0,0
30998,The Unloved,6.59,1,0,0,0
43363,Paul Williams Still Alive,0.0,0,1,0,1
51389,Sister,0.03,0,1,0,0
249264,Mea Maxima Culpa: Silence in the House of God,3.29,0,1,0,1
84326,Everything or Nothing,2.33,0,0,0,0
16016,Grayeagle,6.03,0,1,0,0
102780,Codependent Lesbian Space Alien Seeks Same,95.84,1,0,0,0
112136,The World's Greatest Athlete,2.73,0,1,0,0
91930,Jesse Stone: Stone Cold,7.02,1,1,0,0
119431,Jesse Stone: Death in Paradise,78.27,0,0,0,0
85446,Jesse Stone: Sea Change,210.31,1,0,0,1
89702,Cargo,0.04,1,1,0,1
62069,Jesse Stone: No Remorse,5.18,1,1,0,0
70584,Jesse Stone: Innocents Lost,22.57,0,0,1,0
135313,Jesse Stone: Benefit of the Doubt,2.74,0,0,0,0
94480,Diana Vreeland: The Eye Has to Travel,2.7,0,0,1,0
24409,Padre nuestro,6.18,0,1,1,0
62720,Milarepa,4.82,0,0,0,0
75204,Marked for Murder,22.35,1,0,0,0
48161,Morgan Pålsson - Världsreporter,9.25,0,0,0,0
328712,Renoir,0.0,1,0,0,0
114490,Typhoon,0.01,0,0,0,0
288296,The Last Stand,0.0,0,0,0,0
82781,Mama,0.0,1,0,0,0
144784,The Candidate,0.02,1,1,0,1
82685,Upstream Color,7.22,0,1,0,1
38716,Fast Life,4.69,1,0,0,0
130002,Careless Love,5.08,0,0,0,0
53778,Special When Lit,10.12,0,0,0,0
104859,The Year of the Tiger,20.83,0,1,0,0
80440,Outpost: Black Sun,8.04,1,0,0,0
185934,Preston Sturges: The Rise and Fall of an American Dreamer,0.2,0,1,0,0
229610,Double Indemnity,4.24,0,1,0,1
31621,London After Midnight,5.03,1,0,0,0
18666,Broken City,8.41,1,0,0,0
46111,The Counterfeit Coin,5.21,0,0,0,0
40829,Nameless Gangster,11.36,0,0,0,0
46114,Ginger & Rosa,3.13,0,1,0,0
4311,First Shot,5.6,0,0,0,0
33360,Marina Abramović: The Artist Is Present,8.68,0,1,0,0
10792,Bonsai,6.48,0,1,0,0
70863,Shadow Dancer,6.95,0,1,0,0
82708,Thale,5.09,1,0,0,0
143800,It's a Disaster,9.09,1,0,0,0
140420,Texas Across the River,227.0,0,0,0,1
18758,The Comic,5.35,1,0,0,0
18735,Up In Smoke,4.33,0,0,0,0
19274,First Daughter,12.49,0,1,0,0
46124,The Flaw,8.19,1,0,0,0
18867,Battle of Los Angeles,7.75,0,1,0,0
220106,Jason Becker: Not Dead Yet,3.39,1,1,0,0
26152,Chicago Massacre: Richard Speck,7.26,0,1,0,0
13679,Keep the Lights On,23.96,0,0,0,0
51594,Beauty Is Embarrassing,0.02,0,0,0,0
26168,Girl Model,2.89,1,0,0,1
67079,Crossfire Hurricane,2.88,0,0,0,0
28790,Middle of Nowhere,3.26,0,0,1,0
232005,True Blue,0.05,1,0,0,0
21317,The Guns Of Fort Petticoat,4.33,0,0,0,0
94380,Madagascar,47.38,1,0,0,0
49522,Omar Killed Me,18.14,0,1,0,0
125504,Red Hook Summer,5.7,0,1,0,0
40900,Stella Maris,4.78,0,1,0,0
38425,Die,4.54,0,1,0,0
18741,Sunny,6.91,0,0,0,0
91333,My Way,13.01,0,0,0,0
57529,Le Chef,5.61,0,0,1,0
98545,Punching the Clown,19.36,1,1,0,1
152795,Choose,56.33,1,0,0,0
152795,Made in Hong Kong,56.33,1,0,0,0
152795,Creature from Black Lake,56.33,1,0,0,0
152795,Bad Luck,56.33,1,0,0,0
152795,Movie 43,56.33,1,0,0,0
152795,The Iceman Tapes: Conversations with a Killer,56.33,1,0,0,0
152795,Night of the Demons 2,56.33,1,0,0,0
152795,Hitler's Madman,56.33,1,0,0,0
152795,Death Race: Inferno,56.33,1,0,0,0
152795,Jean Gentil,56.33,1,0,0,0
152795,Day and Night,56.33,1,0,0,0
152795,The Pervert's Guide to Ideology,56.33,1,0,0,0
152795,Parker,56.33,1,0,0,0
152795,We the Party,56.33,1,0,0,0
152795,A Simple Life,56.33,1,0,0,0
152795,Treacle Jr.,56.33,1,0,0,0
294261,The End of Love,2.46,1,0,0,0
139325,The Color Wheel,3.74,0,0,0,0
112336,The Green Wave,166.04,1,0,0,0
96821,Sightseers,16.21,1,0,0,0
45006,Oppai Volleyball,3.99,0,0,0,0
93289,Hansel & Gretel: Witch Hunters,20.77,0,1,0,0
104718,Kon-Tiki,4.24,0,0,0,0
80220,After Porn Ends,5.33,1,1,0,0
128637,Angelique,2.06,0,0,0,0
83389,Stonehenge Apocalypse,107.04,1,0,0,0
71883,The Last Godfather,20.01,1,0,0,0
259292,Starlet,3.26,0,1,0,0
43157,Poor Us: An Animated History of Poverty,4.18,0,1,0,0
97598,Ironclads,2.8,1,1,0,1
55615,Jim Jefferies: Fully Functional,2.63,0,0,0,0
61591,Tom Petty and the Heartbreakers: Runnin' Down a Dream,8.71,0,0,0,0
25539,Churchill: The Hollywood Years,13.56,0,1,0,0
44594,Godzilla vs. Gigan,10.36,1,1,0,1
135225,The Music Man,12.62,1,0,0,0
85525,God Save My Shoes,11.38,1,0,0,0
10044,Why Stop Now?,13.56,0,1,0,0
18707,The Psychopath,9.75,0,1,0,0
125409,"Not With My Wife, You Don't!",0.99,1,0,0,0
64362,The Big Picture,4.63,1,1,0,0
34280,A Woman's Face,9.68,0,1,0,0
146405,The East,5.0,1,0,0,1
76349,Pretty Sweet,16.22,1,0,0,0
45682,Lo,9.17,0,1,0,0
10275,The House of Seven Corpses,11.7,0,0,0,0
37030,The Karlsson Brothers,4.93,0,1,0,0
80387,Confessions of a Driving Instructor,0.01,0,0,0,1
36960,Confessions from a Holiday Camp,5.35,0,0,0,0
37032,Beyond the Hill,8.45,0,1,0,0
81179,Modest Reception,8.24,0,0,0,0
147829,Un vampiro para dos,0.43,1,0,0,1
142051,Love Likes Coincidences,3.93,0,0,0,0
88284,Blancanieves,26.68,1,0,0,0
110392,Return,7.96,0,0,0,0
38769,Tabu,4.49,1,0,0,0
200447,Head Games,1.98,1,0,0,0
77012,"Pink Ribbons, Inc.",3.54,1,1,0,0
49051,Ballplayer,2542.53,0,0,0,0
15770,Désiré,4.64,0,0,0,0
35038,The Summer I Turned 15,5.25,0,0,0,0
20811,The Erotic Man,17.42,0,0,0,0
10852,All That I Love,13.55,0,0,0,0
127916,Upside Down,5.31,1,0,0,0
87504,The Liability,27.08,1,1,0,0
84305,Angst,25.24,1,1,0,0
48599,Pressure Point,4.11,0,0,0,0
76297,Butchered,3.99,0,1,0,1
106135,On the Edge,9.01,1,0,0,0
18725,2 Become 1,11.1,0,0,0,0
31027,The Baytown Outlaws,7.09,0,1,0,0
10620,LUV,10.37,0,0,0,0
10616,Stand Up Guys,16.27,0,1,0,0
411432,Le grand soir,2.7,1,0,0,0
40004,Kukuli,5.24,0,1,0,0
63481,The Land,6.11,0,1,0,0
40722,Chouga,8.51,0,1,0,1
83738,Udaan,4.83,1,0,0,1
80717,A Life Apart: Hasidism in America,5.75,1,0,0,0
76609,Hawking,10.52,1,0,0,0
8941,No,3.95,1,0,0,0
64074,Finding Joy,3.82,0,0,0,0
269797,Now Is Good,3.64,0,0,0,0
117629,The Haunting in Connecticut 2: Ghosts of Georgia,9.9,1,0,0,1
288101,The Adonis Factor,0.0,0,0,0,0
76800,Resident Evil: Degeneration,4.8,1,0,0,0
147590,Call Me Kuchu,1.95,0,1,0,1
138357,No Man of Her Own,2.63,1,0,0,0
65515,Starring Maja,3.29,0,0,0,0
127501,Miss Kicki,29.97,1,1,0,1
279852,Side Effects,3.93,0,0,0,0
97630,Midnight's Children,524.4,1,0,0,0
97989,Kadal,17.67,1,0,0,0
84185,Identity Thief,26.0,0,0,0,0
125490,The Waiting Room,41.15,0,0,1,0
160,Shadow People,31.49,0,0,0,0
11540,The ABCs of Death,35.77,0,0,0,1
37653,21 Ways to Ruin a Marriage,40.56,0,1,0,0
26656,Rainy Dog,11.7,0,0,1,0
121147,Resident Evil: Damnation,8.18,0,1,0,0
84636,The Foreigner,6.23,1,0,0,0
116800,Days and Hours,2.49,0,0,0,0
122336,Dancing in the Rain,5.79,0,1,0,0
139567,The Rage,74.64,1,0,0,0
82654,The Bang Bang Club,817.18,0,1,1,1
16221,The Gatekeepers,8.4,0,0,1,0
96648,A Glimpse Inside the Mind of Charles Swan III,10.38,0,0,1,0
38414,Lore,6.65,1,0,0,0
19099,Traffic Department,13.34,0,1,0,1
83186,The Rumble in the Air: Conditioned Auditorium,39.57,0,1,0,0
84354,"Sasquatch, the Legend of Bigfoot",13.86,1,1,0,0
85542,The Devil's Tomb,10.16,1,0,0,0
44560,Game of Death,14.73,1,0,0,0
116979,Quackser Fortune Has a Cousin in the Bronx,40.52,0,0,1,0
66722,Can Heironymus Merkin Ever Forget Mercy Humppe and Find True Happiness?,2.98,0,1,0,1
46280,The Pink Jungle,6.51,1,0,0,1
28733,Chinese Zodiac,4.64,0,0,1,0
84187,The Playroom,8.86,1,1,0,0
56338,Song for Marion,8.14,1,0,0,0
64792,Beautiful Creatures,9.75,0,0,1,0
27116,Living Free,5.96,0,0,1,0
43895,Ten Tall Men,2.34,1,1,0,0
77875,Fig Jam,82.3,0,1,0,1
43268,Knucklehead,4.06,0,0,0,0
13471,A Good Day to Die Hard,4.04,0,0,0,0
36172,I Thank a Fool,3.97,1,1,1,1
71378,Monte Walsh,3.27,0,0,0,0
82687,21 & Over,92.0,0,1,0,0
29722,Tale of Tales,4.59,1,0,0,1
84333,The House Is Black,18.98,0,1,0,1
75780,War Witch,922.71,1,0,0,0
68718,The World Before Her,3102.11,1,0,0,0
89492,Safe Haven,280.65,0,1,0,0
99106,Elles,2.7,0,0,1,0
41153,Bronies: The Extremely Unexpected Adult Fans of My Little Pony,4.92,0,1,1,0
42532,Frozen Planet,7.3,0,0,1,0
70410,The Act of Killing,9.26,1,0,0,0
64876,The Match King,4.05,0,0,0,0
44470,The Goddess of 1967,7.2,0,1,1,0
94352,Åsa-Nisse - Welcome to Knohult,22.2,0,0,0,0
80278,PressPausePlay,629.11,1,0,0,0
86778,U.S. Seals,2.7,0,0,0,0
82695,Raid on Rommel,587.14,1,0,0,1
39987,The Angel Levine,5.87,0,0,1,0
85652,Universal Soldier: Day of Reckoning,3.5,1,0,0,1
114104,Room 237,4.4,0,1,0,0
87440,"Above the Street, Below the Water",35.55,1,1,0,0
151870,The Amazing Johnathan: Wrong on Every Level,8.41,0,0,0,0
44732,The Mind Reader,4.11,1,0,1,0
16315,To.get.her,11.33,0,0,1,0
78550,Escape from Planet Earth,3.85,0,0,0,0
30587,Saving Lincoln,8.82,0,1,0,0
128270,Patton Oswalt: No Reason to Complain,13.1,1,0,0,0
121826,Confessions of a Brazilian Call Girl,48.33,1,1,0,1
139455,Death of a Salesman,27.02,0,1,1,0
63517,The Scarecrow,5.51,1,0,1,0
14419,Helicopter String Quartet,7.14,1,1,0,0
35818,Breaking The Surface: The Greg Louganis Story,4.64,1,1,0,1
22752,Before Midnight,14.53,0,1,0,0
46564,The Oranges,5.88,1,0,0,0
66745,The Reincarnation of Isabel,4.06,1,0,0,0
135390,How to Make a Monster,3.35,0,1,0,0
65904,Heroine,5.68,0,1,0,0
89593,Starship Troopers: Invasion,4.92,1,0,0,0
46159,Lucifer Rising,2.65,0,1,0,0
27597,Escape,5.8,0,0,0,0
38727,Snitch,3.93,0,0,0,0
98232,Sixtynine,4.28,1,0,0,0
61658,Eye in the Sky,2.9,0,1,0,0
43767,The Pirate Bay: Away From Keyboard,4.43,1,0,0,0
97051,The Eternal Return of Antonis Paraskevas,93.19,0,0,1,0
98886,Dark Skies,11.43,0,0,0,0
31551,Zig Zag,3.3,0,0,0,0
242378,Blue Swallow,3.18,1,0,0,0
81303,Empty Nest,0.06,0,1,0,1
118683,Marie Kroyer,15.61,0,0,0,0
98932,A Coffee in Berlin,4.59,1,0,0,0
28751,Journey to the West: Conquering the Demons,7.35,0,0,1,0
55952,Holy Wars,4.62,0,0,1,0
57597,Murder in Greenwich,4.24,0,0,1,0
235271,Maniac Cop 2,26.56,1,0,0,0
50177,Gunfighter's Moon,3.51,1,0,0,0
47953,Fantômas: In the Shadow of the Guillotine,6.91,1,0,0,0
63171,On the Last Verse - A Small Film About Death,3.51,0,0,0,0
95511,"Look, Up in the Sky: The Amazing Story of Superman",5.01,0,1,0,0
22379,The Suitor,7.33,0,0,0,0
115400,Yoyo,2.34,0,0,0,0
130736,As Long as You've Got Your Health,12.18,0,1,0,0
24446,Jack the Giant Slayer,22.71,0,1,0,1
44244,East Meets West,110.94,0,1,0,0
41592,The Last Exorcism Part II,33.99,1,0,0,0
48490,Lenny Bruce: Swear to Tell the Truth,7.43,0,0,0,0
89481,Verboten!,4.99,0,1,0,0
73283,The Solitude of Prime Numbers,5.18,1,0,0,0
18038,Wadjda,3.76,0,1,0,0
161273,The Unintentional Kidnapping of Mrs. Elfriede Ott,2.44,0,0,0,0
177522,The Legend of Sleepy Hollow,2.74,1,0,0,0
30252,G.I. Joe: Retaliation,5.79,0,1,0,0
86819,With Every Heartbeat,5.65,1,0,0,0
74726,My Name Is Juani,28.88,0,1,1,0
88042,Stoker,71.79,0,1,0,0
104732,Phantom,4.48,0,0,0,0
63147,The Tale of Sweeney Todd,7.25,1,0,0,0
75761,Le Grand Amour,84.19,0,1,1,0
81515,Sound City,3.74,0,0,0,0
50081,Oz: The Great and Powerful,10.34,0,0,0,0
41487,The Net 2.0,4.24,0,0,1,0
83479,Satan's Blood,1.33,0,0,0,0
81899,Tripping the Rift: The Movie,7.82,0,0,0,0
100825,Fog City Mavericks,3.18,0,0,0,0
124067,Dead Man Down,13.74,0,0,0,0
134597,The Croods,94.58,0,0,1,0
125136,Land of Milk and Honey,0.08,0,0,0,0
99223,The Thick-Walled Room,8.19,0,1,0,0
86304,I Will Buy You,8.88,0,0,0,0
98065,This Movie Is Broken,5.12,0,0,0,0
85549,Last Call at the Oasis,6.2,1,0,0,0
237983,The Child,5.07,1,0,0,0
27408,And Now The Screaming Starts,3.85,1,0,0,0
20224,Wieners,9.52,1,1,0,0
106344,The Borrowers,3.69,0,0,0,0
94135,First Target,5.26,1,0,0,0
77775,Age of the Dragons,3.2,1,0,0,0
72678,The Trial of the Incredible Hulk,3.23,0,1,0,0
57307,Populaire,2.84,0,1,0,0
35436,The Inheritance,11.99,0,1,0,0
112304,"Hello, Friend",20.61,0,0,0,0
127533,The Hucksters,59.04,1,0,0,0
193380,Emperor,15.2,1,0,0,0
97605,The Silence,33.29,0,0,0,0
104155,The Girl,14.49,0,0,0,0
4412,Genghis Khan,7.35,1,0,0,0
132654,Shadow Boxers,3.58,1,0,0,1
98262,Leviathan,0.4,1,0,0,1
172413,Burn,0.01,0,0,0,0
50021,Elevator,4.36,1,0,0,0
133694,Paper Castles,79.73,1,0,0,0
91795,Accomplices,3.98,1,0,0,1
122044,The Glass Menagerie,7.73,0,0,0,0
33303,The Great Gatsby,4.93,0,1,0,0
4910,9500 Liberty,13.99,0,0,0,0
20513,Wild Guitar,7.95,1,0,0,1
169836,The Sadist,0.21,1,0,1,0
51511,Clip,5.9,1,1,0,0
71208,Westward the Women,9.16,1,0,0,0
34905,A Thousand Cuts,4.55,0,1,0,0
103516,Pablo's Hippos,9.11,1,0,0,1
76421,Radio Rebel,4.03,1,0,0,1
116613,StarStruck,37.94,1,0,0,0
118628,Geek Charming,25.13,1,0,0,0
38010,Elevator,9.26,1,1,0,0
324173,In Their Skin,5.76,0,1,0,0
36257,I Give It a Year,8.32,0,1,0,0
100450,The Incredible Burt Wonderstone,5.84,0,0,0,0
87531,Spring Breakers,5.2,1,0,0,0
102699,The Red Spectacles,4.27,1,0,0,0
151826,Stray Dog: Kerberos Panzer Cops,12.15,1,0,0,0
134132,Shanghai Calling,4.16,0,1,0,1
31022,I'm So Excited!,13.56,0,0,1,0
469172,The Finger,0.0,1,0,0,0
127901,The Frozen,7.68,1,0,0,0
45360,Amber Lake,3.99,0,0,0,0
132923,Unspeakable Acts,19.76,0,0,0,0
138376,Dry Movie,16.99,0,0,0,0
135545,Operation: Daybreak,3.32,0,0,0,0
4171,The Crossing,14.08,1,1,0,0
48742,The Snow Creature,4.34,1,0,0,0
115276,Snowbeast,16.79,0,0,0,0
143247,Miss Blue Jeans,5.41,1,0,0,0
92662,I Am Comic,3.5,0,1,0,0
74549,Outlaw of Gor,5.71,1,0,0,0
44668,The Call,0.03,1,0,0,0
135678,Olympus Has Fallen,5.89,0,0,0,0
76617,The Wayward Bus,148.23,0,0,1,0
170178,Where Are My Children?,5.86,1,0,0,0
135200,InAPPropriate Comedy,3.47,1,1,0,0
82682,Gregory Crewdson: Brief Encounters,548.27,1,0,0,0
147405,Blood Games,13.39,0,1,0,0
22066,The Wandering Soul Murders,9.71,0,0,1,0
46016,Abraham Lincoln,4.32,0,1,0,0
26467,Riders of the Purple Sage,3.22,0,0,0,0
46500,Steep,5.15,0,0,0,0
87496,Los Marziano,83.34,1,0,0,0
90122,My Brother the Devil,11.03,1,1,0,0
98339,The First Time,28.54,0,0,0,0
39458,Mezzo Forte,3.64,0,0,0,0
68812,Company,119.53,1,0,0,0
46953,Kill for Me,8.42,1,0,0,0
86632,The Christine Jorgensen Story,3.15,0,0,1,0
92681,Moving Out,2.48,0,0,0,0
79528,The Baby Dance,2.32,0,0,0,0
147538,The Inspectors,33.31,1,1,0,0
19844,The Big Circus,5.87,1,1,0,1
139038,My Last Five Girlfriends,162.33,0,1,1,0
66193,The Kiss,15.56,0,0,0,0
60917,Trailer Park of Terror,2.29,1,0,0,0
140668,The Task,2.32,0,0,0,0
38138,2:22,7.18,0,1,0,0
97610,The Cottage,10.82,0,0,0,0
142061,Miguel and William,137.25,0,0,0,0
124167,Big Girls Don't Cry... They Get Even,3.44,1,0,0,0
103740,Curse of the Blair Witch,21.46,1,0,0,1
115223,The Substitute,10.18,0,0,0,0
88557,Upperworld,13.19,0,0,0,0
63146,Storage,4.95,0,0,0,0
53445,Assassin's Bullet,7.11,1,0,0,0
93087,In the House,4.71,0,0,0,0
102000,30 Beats,20.28,1,0,0,0
124074,The King Is Dead!,10.66,0,0,0,0
135921,Nazty Nuisance,11.34,0,0,0,0
41604,An Ungentlemanly Act,2.59,0,0,0,0
105538,The Place Beyond the Pines,2.26,0,1,0,1
33331,Into the White,4.14,0,1,0,0
31046,The Brass Teapot,14.28,1,0,0,0
30347,Phil Spector,15.31,1,0,0,0
26114,For the Love of a Dog,10.77,1,0,0,0
106541,Alabama Moon,3.99,1,0,0,0
43263,Smitty,12.21,1,0,0,0
59238,The Host,9.15,1,0,0,0
110148,Ocean Heaven,8.34,1,0,0,0
82639,Angel Dog,7.3,0,0,0,0
79983,The Best and the Brightest,3.74,1,0,0,0
29630,Two Little Boys,4.53,1,0,0,0
128644,A Beautiful Life,0.08,0,0,0,0
14078,A Bird of the Air,3.86,0,1,0,0
134673,A Breed Apart,15.47,1,0,0,0
32168,A Bag of Hammers,7.29,0,0,0,0
76640,The Good Doctor,392.23,0,0,0,0
132232,The Whale,446.01,0,0,1,0
15932,Admission,6.44,0,0,0,0
145197,Riverworld,89.7,1,0,0,0
152570,Confidential Agent,0.03,0,1,0,1
105676,Kuningas Litmanen,3.54,0,0,0,0
66720,18 Fingers of Death!,6.62,0,0,0,0
91552,A Get2Gether,2.36,1,0,0,0
100183,A Man Called Gannon,12.62,0,0,1,0
458961,Don : The Chase Begins Again,0.0,0,0,0,0
84834,A Bunch of Amateurs,4.42,1,0,0,0
162678,Night Across the Street,3.94,0,0,0,0
98357,The Flat,188.65,1,0,0,0
47713,Patience (After Sebald),3.91,1,1,0,1
89501,Magadheera,20.86,0,0,0,0
121872,Three Way,31.49,1,0,0,0
70404,Hey Ram,0.94,0,0,0,0
84309,A Night in Heaven,17.21,0,0,0,0
85543,'Twas the Night Before Christmas,4.28,1,0,0,0
84336,Dr. Dolittle 3,29.67,0,0,0,0
53567,The Ghost Galleon,19.63,0,0,1,0
114779,Marvin Gaye What's going on Life and Death of Marvin Gaye,29.37,0,1,0,0
52480,Copper Mountain,3.94,0,1,0,0
84839,One Life,2.67,1,1,0,0
97353,Blue Caprice,3.6,0,1,0,0
102947,Bad 25,3.47,0,0,0,0
98551,Solemn Promise,0.01,0,0,0,0
59197,Huddersfield,19.31,0,0,0,0
131220,Underground: The Julian Assange Story,5.54,0,0,0,0
28101,Lush Life,4.33,1,0,1,0
84290,009 Re: Cyborg,12.99,1,0,0,1
90603,Ace Attorney,5.48,0,0,0,0
83443,Emmauksen tiellä,12.55,0,0,0,0
137285,Loaded,7.88,0,0,0,0
83588,The Elusive Summer of '68,5.49,1,0,0,0
72317,Koi... Mil Gaya,3.19,1,0,0,0
71768,Dinosaurus!,5.58,0,0,0,0
62403,Miss Cast Away,4.72,0,0,0,0
68178,Business as Usual,11.19,1,0,0,0
84328,Thank God He Met Lizzie,5.35,1,0,0,0
70753,The Rough House,5.3,1,0,0,0
53861,Evil Dead,10.25,0,0,0,0
77117,Trance,21.35,1,0,0,0
94047,The War of the Gargantuas,28.41,1,0,0,0
85872,The Machine That Kills Bad People,57.11,0,1,0,0
47863,Chasing Beauty,5.29,0,1,0,0
54075,Killing Bono,10.96,1,0,1,0
26005,Welcome to the Punch,7.18,1,0,0,1
43753,My Awkward Sexual Adventure,3.44,1,0,1,0
121455,Fly Me to the Moon,3.44,0,1,0,0
87818,A Family,252.05,0,1,0,0
118424,Papadopoulos & Sons,5.04,0,0,0,0
24925,Better This World,12.07,0,1,1,0
100747,Americano,3.52,1,0,0,0
156717,Skylab,75.69,0,0,0,0
81634,Putzel,2.34,1,0,0,0
160989,The Mountain,0.01,1,0,0,0
128190,The Fighting Prince of Donegal,13.56,0,0,0,0
119283,Poor White Trash,449.36,0,0,0,0
94356,Year of the Jellyfish,2.9,0,1,0,0
91186,Don't Make Waves,17.62,1,0,0,0
79404,The King of Texas,3.44,1,1,0,0
84191,About Face: Supermodels Then and Now,7.79,1,0,0,0
83125,According to Spencer,6.22,0,1,0,0
76686,Racing Dreams,4.09,0,0,0,0
117974,The Staircase,63.54,0,1,0,0
28830,Shepard & Dark,4.34,0,1,0,0
60304,Teenage Paparazzo,994.45,0,0,1,0
20088,50 Children: The Rescue Mission of Mr. and Mrs. Kraus,7.1,0,0,0,0
109520,Oblivion,24.01,0,0,0,0
44450,Nazis at the Center of the Earth,13.8,0,0,0,1
39750,The Fourth State,10.01,0,0,0,0
70829,God's Puzzle,4.59,0,1,0,0
91679,Siberian Education,20.33,1,0,0,0
215012,Dark Tide,3.53,0,0,0,0
109475,Bernice Bobs Her Hair,0.22,0,0,0,0
146837,Bones Brigade: An Autobiography,9.57,0,1,0,0
31147,To the Wonder,6.04,0,0,0,0
14614,42,6.17,0,1,0,0
19336,The Prodigal Son,11.28,0,0,0,0
24105,Ladybug Ladybug,3.71,1,1,0,1
105678,Happy,3.14,0,0,0,0
118677,The Truth of Lie,16.37,1,1,0,0
74397,The Castle of Cloads,4.16,0,0,1,0
91422,Bhutto,2.48,0,1,0,0
51071,Black Rose Ascension,14.98,0,0,0,0
76848,E Aí... Comeu?,3.23,1,0,0,0
87499,Undefeatable,98.27,1,0,0,0
144680,The Burning Bed,7.07,0,0,0,0
36628,A Lawless Street,6.48,0,1,1,0
42452,Across the Wide Missouri,5.45,0,0,1,0
50006,Love Is All You Need,3.98,0,1,0,0
33301,U2: From the Sky Down,4.11,0,1,0,0
50076,Afghan Luke,5.1,0,1,0,1
138574,Alex in Wonderland,5.37,1,0,0,0
114962,Wolf Children,3.94,1,1,0,0
131434,Battle in Outer Space,2.33,0,0,0,0
56919,Tesla: Master of Lightning,9.65,1,0,0,1
127864,Never Sleep Again: The Elm Street Legacy,24.96,1,0,0,0
82520,Disconnect,4.98,1,0,0,0
93858,iSteve,17.82,1,0,0,1
127505,All American Orgy,2.87,0,0,0,0
89750,The Colors of the Mountain,4.76,0,0,0,0
114562,The Eternal Return,4.83,1,0,0,0
334317,Konga,3.89,0,0,0,0
281007,The H-Man,9.2,1,0,0,0
57436,Scary Movie 5,4.52,1,0,0,0
39936,Last Cowboy Standing,5.39,1,1,0,0
58244,Like Someone in Love,334.37,1,0,0,1
162145,The Invincible Iron Man,30.93,0,1,0,0
18912,Thor: Tales of Asgard,24.13,1,0,1,0
33735,Before Your Eyes,4.46,1,0,0,0
93715,"Yongary, Monster from the Deep",1.53,0,0,1,0
36931,To the Arctic,4.1,1,0,0,0
271504,Pain & Gain,3.17,0,1,0,1
81446,The Holding,38.45,0,1,0,0
83890,Breaking Wind,7.83,1,0,0,0
121824,The Taming of the Shrew,103.34,0,1,0,0
70793,The Bride Came C.O.D.,15.28,0,1,0,0
257604,Mexican Hayride,2.32,1,0,0,0
123648,Iron Man: Rise of Technovore,5.27,1,0,0,0
125541,Hulk vs. Wolverine,2.32,0,0,0,0
45316,Planet Hulk,15.37,1,0,0,0
20302,A Band Called Death,2.57,0,0,0,0
34843,Home Run,18.94,1,0,0,0
110398,Resolution,45.39,1,0,0,0
142650,Grabbers,3.37,0,1,0,0
90369,Erased,119.29,1,0,0,1
150202,Albino Farm,59.65,1,0,1,0
97724,Always in My Heart,4.0,0,0,0,0
13648,Justice League: Doom,81.0,0,0,1,0
133823,Living on One Dollar,5.72,0,0,0,0
40767,The Grandmaster,5.34,1,0,0,0
33786,The Magnetic Monster,3.66,1,1,0,0
78128,After Office Hours,4.52,1,0,0,0
109421,American Kickboxer,410.38,1,0,0,0
121598,American Kickboxer 2,10.66,1,0,0,0
147815,Polly of the Circus,4.78,1,0,0,1
109431,Going to Pieces: The Rise and Fall of the Slasher Film,506.0,0,1,0,0
24578,One-Eyed Monster,4.04,1,0,0,1
257176,Yesterday Was a Lie,0.72,1,0,0,0
87436,This Is the End,57.3,0,0,1,0
178806,Iron Man 3,4.84,0,1,0,0
36244,Miss Austen Regrets,5.5,1,0,0,0
133121,Valentino,66.59,0,0,0,0
47219,Revolution,3.01,1,0,0,0
177155,The Black Camel,4.83,1,0,0,0
207655,Middle of Nowhere,3.13,1,0,0,0
13946,Superman: Unbound,6.43,0,0,1,0
60011,Zombies of the Stratosphere,20.61,1,0,0,1
127918,3° kälter,15.94,0,0,0,0
124461,The Numbers Station,11.6,0,1,0,0
121835,The English Teacher,37.27,1,0,0,0
167179,Standing Up,7.6,1,0,0,0
136553,Late Autumn,3.73,0,1,0,0
119010,"The Late, Great Planet Earth",0.0,0,0,0,0
17577,A Better Way to Die,19.52,0,0,1,0
46541,Casanova's Big Night,15.99,0,0,0,0
59005,Tunnel Rats,0.0,1,1,0,1
131799,"20,000 Leagues Under the Sea",2.61,0,1,0,0
233204,A Successful Calamity,0.24,0,0,0,0
98567,Mud,87.71,0,0,0,0
161303,L'industriale,4.74,0,0,0,0
127370,Chariots of the Gods,24.46,1,1,0,1
109491,The Human Tornado,317.58,1,0,0,1
53031,Aces 'N' Eights,3.8,1,0,0,0
115834,After The Storm,4.41,0,0,0,0
64335,The Tenth Man,8.13,1,0,0,1
44946,Bill Hicks: Revelations,5.63,1,1,0,0
47964,Perils of the Sentimental Swordsman,1064.02,0,0,0,0
103205,War of the Shaolin Temple,2.73,1,0,0,0
37348,Majesty,5.48,0,0,0,0
107811,Dragon,232.33,0,1,0,0
36079,The Lost One,13.17,0,0,0,0
